id,name,text,trans,__parsed_extra
4001073060010,めぐる,……それで、シャッ、シャッて捌いていって\nあっという間に綺麗に剥けちゃって……！,……然后唰唰地就处理好了\n一下子就剥干净了……！,
4001073060020,めぐる,足もすっごく速くて、砂浜をバーッて……！\nわたしとは全然違うので、びっくりしました！,跑得也超级快，在沙滩上嗖地一下……！\n和我完全不一样，吓了我一跳！,
0000000000000,司会者,あはは、すごい人だったんですねぇ！\n……風野さんは、どんな感想をお持ちですか？,啊哈哈，真是个很厉害的人呢！\n……风野小姐，您有什么感想吗？,
4001073060030,灯織,そうですね……何かがわかった、と言えるほどかは\nわからないのですが……,怎么说呢……\n感觉我也说不上究竟到没到理解了什么的程度……,
4001073060040,灯織,交流を通じて……わからないということが\n少しだけわかるようになった、というか……,通过交流……我稍微理解了\n不理解本身，或者说……,
0000000000000,司会者,なるほど、なるほど,原来如此，原来如此,
4001073060050,灯織,私たちにとっての初めてや新鮮な体験は\nその人たちには、ただの日常で……,对我们来说是第一次的新鲜体验\n但对她们来说，只是稀松平凡的日常……,
4001073060060,灯織,私の当たり前と、その人の当たり前が\nこんなにも違うんだなって────,我的理所当然和对方的理所当然\n竟然如此不同────,
0000000000000,プロデューサー,…………うん,…………嗯,
4001073060070,灯織,どんな言葉だったら……それを届けたい人や\n目の前のことに、ちゃんと応えられるんだろうって……,什么样的语言……才能传达给想传达的人\n才能够妥善应对眼前的事情呢……,
4001073060080,灯織,そういう言葉を持っていないからこそ\n探していかないといけないと思って……,正因为没有找到合适的语言\n才必须不断继续寻找……,
0000000000000,ルポライター,…………,…………,
0000000000000,司会者,──────\n力強いお言葉をありがとうございました！,──────\n感谢您强而有力的发言！,
0000000000000,司会者,以上をもちまして、映画───────\n宣伝隊長、就任式を終了いたします,至此，电影───────\n宣传队长的就职仪式到此结束,
0000000000000,司会者,それでは写真撮影に移りますので\nマスコミの皆様はあちらへ──────,接下来是拍摄环节\n各位媒体朋友请到那边──────,
0000000000000,白紙の文書,何がわかる,理解得了什么,
0000000000000,白紙の文書,影の居場所を\n無自覚にこそいできた光に,那些在无意识中\n驱逐着阴影的光,
4001073060081,一同,…………！,…………！,
4001073060090,灯織,すごい……,好厉害……,
4001073060100,めぐる,見て見て！\nプロデューサー,看看看！\n制作人,
0000000000000,プロデューサー,……ん？,……嗯？,
0000000000000,プロデューサー,────おおっ\n期待度ランキング１位……！,────哦~\n期待度排名第一……！,
4001073060110,灯織,有名人の方も反応してくださっていて……,在名人里也有不错的反响……,
4001073060120,真乃,トレンドも、上位に入っていました……っ,热搜榜也，排在前列……,
0000000000000,プロデューサー,良い出だしだな！\nこれなら十分期待できそうだよ,真是个好兆头！\n看来可以拉高期待了,
0000000000000,プロデューサー,……どうした？,……怎么了？,
4001073060130,めぐる,ありがとう！\nプロデューサー,谢谢！\n制作人,
0000000000000,プロデューサー,え？,诶？,
4001073060140,真乃,プロデューサーさんのおかげで……\n前を向けた気がするので……,多亏了制作人先生……\n我才感觉能继续往前看了……,
0000000000000,プロデューサー,いやいや、ここまで来れたのは\nみんなが頑張ってきたからだよ,不不，能走到今天\n是因为大家都很努力啊,
4001073060150,灯織,でも、ああいう機会をいただいたからこそ\n今日こうして自信をもって臨めたのも事実です,但是，正因为获得了那样的机会\n我们今天才能充满自信地去面对,
0000000000000,プロデューサー,……そ、そっか,……是、是吗,
0000000000000,プロデューサー,うん……\nそれなら、俺も嬉しいよ,嗯……\n那样的话，我也很开心,
0000000000000,プロデューサー,はは……なんだか\n俺の方が励まされちゃったな,哈哈……感觉\n反倒是我受到鼓励了呢,
0000000000000,プロデューサー,公開日を悔いなく迎えるためにも\n引き続き、みんなの言葉を伝えていこう！,为了不留遗憾地迎接公映日\n让我们继续去传达大家的话语吧！,
0000000000000,ルポライター,…………,…………,
0000000000000,ルポライター,────あ！,────啊！,
0000000000000,ルポライター,……ちっ,……啧,
0000000000000,ルポライター,……すみません\n来週頭には送れると思うので……,……对不起\n我想下周初就能交稿了……,
0000000000000,ルポライター,……いや、その……\nスランプってわけじゃ……,……不，那个……\n我并不是陷入创作瓶颈了……,
0000000000000,ルポライター,……試写会は２８３さんと一緒に……\nあー、映画自体は駄作でしたけどね…………,……试映会是和283P一起去的……\n啊——，不过电影本身却是部烂片…………,
0000000000000,ルポライター,いえ、売れるとは思いますよ\n……内容があれだっただけで……,不，我觉得是会卖座的\n……只是内容不太行……,
0000000000000,ルポライター,いやいやいや……！\n手を抜くなんて、さすがにそんなことは────,不不不……！\n我怎么可能会敷衍了事────,
0000000000000,ルポライター,……,……,
4001073060160,真乃,……その、ライターさんみたいには\n全然、できないですけれど……,……那个，虽然\n我做不到像那位记者那样……,
4001073060170,真乃,でも……今日みたいに……\n誰かのための言葉を、考えていけたらなって思っています,但是……我也想像今天这样……\n为他人而去思考应该传达的话语,
0000000000000,ルポライター,……,……,
0000000000000,ルポライター,────っ……,────……,
4001073060180,２８３プロのアカウント,『宣伝隊長の櫻木真乃です\n映画公開まで、残りあと２日！（真乃）』,『我是宣传队长樱木真乃\n距离电影上映还有2天！（真乃）』,
0000000000000,SNSのコメント,『真乃ちゃん、宣伝隊長ガンバレ～！\n応援してます！』,『真乃，宣传队长加油～！\n支持你！』,
0000000000000,白紙の文書,暗くて、惨めで\n希望のない言葉が,黑暗，惨淡\n毫无希望的话语,
4001073060190,２８３プロのアカウント,『映画は明日公開です\nぜひ劇場でご覧ください（灯織）』,『电影明天上映\n请一定要去电影院观看（灯织）』,
0000000000000,SNSのコメント,『映画ちょー楽しみ！！\nひおちゃんがホメるならまちがいナシ』,『超期待电影！！\n灯灯推荐的话肯定没错』,
0000000000000,白紙の文書,不愉快で、否定的で\n思いやりのない言葉が,令人不快，消极\n毫不体贴的话语,
4001073060200,２８３プロのアカウント,『来ました！\n本日公開だよー！（めぐる）』,『来啦！\n今天上映啦～！（巡）』,
0000000000000,SNSのコメント,『ありがとうめぐるちゃん！\n絶対観に行くからね』,『谢谢巡！\n我一定会去看的』,
0000000000000,白紙の文書,誰かを救ったらいけないのか,难道就拯救不了谁吗？,
0000000000000,ダンストレーナー,おめでとう！\nめぐる隊長～,恭喜！\n巡队长～,
4001073060210,めぐる,やりましたー！,做到啦～！,
4001073060220,めぐる,でもでも、関係者さんと、宣伝さんと\nお客さんと────みんなのおかげなので……！,但是，这都是相关人士，宣传人员\n和观众────大家的功劳……！,
0000000000000,ダンストレーナー,じゃあ、それも含めて\nめぐるちゃんもすごい！,那么，就连同他们在内\n巡也很厉害！,
4001073060230,めぐる,……\nえへへっ,……\n嘿嘿，,
0000000000000,ダンストレーナー,あ、ほら……\nトレンド入ってる！,啊，你看……\n登上热搜了！,
4001073060240,めぐる,えーっ！\n見たい！,诶~！\n想看！,
0000000000000,ダンストレーナー,ほれほれ,来来,
4001073060250,めぐる,どれどれ,让我看看,
0000000000000,白紙の文書,見えない,看不见,
4001073060260,灯織,こんなに……,这么多……,
4001073060270,灯織,ふふっ\nすごい……,呼呼\n好厉害……,
4001073060280,灯織,……,……,
0000000000000,白紙の文書,見えない,看不见,
0000000000000,白紙の文書,言葉が,话语,
0000000000000,プロデューサー,よかったな、真乃,太好了，真乃,
4001073060290,真乃,はい……っ,是的……,
0000000000000,プロデューサー,ははっ、俺も嬉しいよ\n……興収１位か,哈哈，我也很开心\n……票房第一吗？,
0000000000000,プロデューサー,もちろん作品や関係者の方の力は大きいけど……\nこの結果は、みんなの頑張りあってこそだと俺は思うよ,当然作品本身和相关人士也有很大的功劳……\n但我认为，这是大家共同努力的成果,
4001073060300,真乃,……\nはい……っ,……\n是的……,
0000000000000,プロデューサー,この調子だと、トレンドも１位になってるかな,这样下去，迟早能登上热搜第一吧,
4001073060310,真乃,見てみます……,我看看……,
4001073060320,真乃,────,────,
0000000000000,プロデューサー,ああ、そうそう\n雑誌の記事の件だけど────,啊，对了\n关于杂志文章的事────,
4001073060330,真乃,ぷ、プロデューサーさん……,制、制作人先生……,
0000000000000,ルポライター,なんなんだ,这算什么,
0000000000000,ルポライター,はっ……はっ……はっ……,哈……哈……哈……,
0000000000000,ルポライター,なんなんだよ,这算什么啊,
0000000000000,ルポライター,はっ……はっ……はっ……,哈……哈……哈……,
4001073060340,めぐる,大事にしてたものをなくしちゃった人に\n本当の本当に必要な言葉って、なんだったんだろうって,对失去了珍视之物的人\n他们又真正需要些什么话语呢？,
0000000000000,ルポライター,俺より,比我还,
0000000000000,ルポライター,はっ……はっ……はっ……,哈……哈……哈……,
4001073060350,めぐる,どんな言葉だったら\nかけてあげられたのかなって……,该对他们\n说些什么才好呢……,
0000000000000,ルポライター,俺なんかより,比起我来,
0000000000000,ルポライター,はっ……はっ……はっ……,哈……哈……哈……,
0000000000000,ルポライター,あの子たちの方が,那些孩子们还要,
0000000000000,ルポライター,──────くそっ,──────可恶,
0000000000000,ルポライター,よっぽど──────,还要更加──────,
0000000000000,ルポライター,──────,──────,
0000000000000,SNSのコメント,『映画ぶっちゃけ酷くなかった？\nリメイクの意味あったのかってレベル』,『说实话，这电影也太烂了吧？\n都不知道翻拍的意义是什么』,
0000000000000,SNSのコメント,『いや、あるだろ。お前らモノクロだと見ないくせに』\n『私はけっこう楽しめたけど。アンチ湧きすぎじゃない？』,『当然有啊。明明你们本来也不会去看黑白电影』\n『我看得挺开心的啊。黑子也太多了吧？』,
0000000000000,SNSのコメント,『元の映画で描かれてた暴力描写、なんでカットした？\n最悪な改変。あそこ削ったら解決の説得力ゼロになる』,『为什么要删掉原版电影里的暴力描写？\n最糟糕的改编。删掉那里之后，解决方法就毫无说服力了』,
0000000000000,SNSのコメント,『イルミネが宣伝してたから観たけど、うーん』\n『さすがに叩かれすぎ。ゴミ映画の中ではまだマシ』,『因为illumination STARS宣传了所以去看了，嗯~』\n『被批评得太过了吧。在烂片里已经算是可以的了』,
0000000000000,SNSのコメント,『イルミネを悪く言うのはお門違い\n宣伝隊長が宣伝して何が悪いんだよと』,『说illumination STARS的坏话真是搞错对象了\n宣传队长做宣传有什么错』,
0000000000000,SNSのコメント,『アイドルに批評なんてできるわけないｗ』\n『批評どうこうじゃなくて、そもそもこれがお仕事な』,『偶像怎么可能会做出批评啊 笑』\n『与批不批评无关，这本来就是她们的工作』,
0000000000000,SNSのコメント,『ダメなものをダメって言えない仕事 is 何』\n『それで干されたら、お前が責任とるのか？』,『差就差啊怎么就不能说了』\n『要是因此被雪藏了，你负得起责任吗？』,
0000000000000,SNSのコメント,『運営さん、感想くらい自由に言わせてあげて～』\n『ここまで言われてアイドルも大変だな』,『运营，好歹让人家自由发表感想吧～』\n『被说成这样，偶像也真不容易啊』,
0000000000000,SNSのコメント,『イルミネは悪くないけど\n本音を聞きたかったのはある』,『illumination STARS没有做错\n但确实是想听听她们的真心话』,
0000000000000,通行人,……\n大丈夫ですかー？,……\n你还好吗？,
0000000000000,通行人,おじさん,大叔,
info,game_event_communications/400107306.json,,,
译者,,,,
