id,name,text,trans
3804001030010,あかね,……──じゃあ、私はそろそろお暇しようかな,……——那么，我差不多该告辞了
3804001030011,一同,！,！
3804001030020,凛世,あかねさん……\nありがとうございました……,赤音……\n非常感谢……
3804001030030,智代子,うん……！\nお忙しいところわざわざ……！,嗯……！\n在百忙之中还特地来找我们……！
3804001030040,あかね,ううん\n私がみんなに会いたかったの,没有没有\n是我想来见大家
3804001030050,あかね,話せてよかった,能说上话真是太好了
3804001030060,夏葉,こちらこそよ,我们才是
3804001030070,果穂,あ、あのっ\nあかねさん、行くのは駅の方ですか……？,那，那个\n赤音，你现在是要去车站吗……？
3804001030080,あかね,うん,嗯
3804001030090,果穂,じゃあご一緒してもいいですか！,那方便的话我们一起走吧！
3804001030100,あかね,え、でも──,诶，但是——
3804001030110,樹里,アタシと果穂、そっちの方のスタジオで\nこのあとレッスンなんだよ,我和果穗，接下来\n还要去车站附近的场馆上课
3804001030120,樹里,だからよかったら途中まで,所以方便的话可以顺路
3804001030130,果穂,はい！,嗯！
3804001030140,あかね,そうなんだ\nそれならぜひ,这样啊\n那么还请让我一起
3804001030150,あかね,──じゃあ、また会おうね\n智代子ちゃん、凛世ちゃん、夏葉ちゃん,——那么，下次再见咯\n智代子，凛世，夏叶
3804001030151,智代子＆凛世＆夏葉,──！,——！
3804001030160,あかね,プロデューサーさんも、お邪魔しました,制作人，也承蒙您的关照了
0000000000000,プロデューサー,ああ\n気をつけて,嗯\n路上小心
3804001030170,果穂,あかねさんって、かなさんにあこがれて\n役者さんになったんですよね！？,赤音，是因为憧憬加奈的关系\n才选择当演员的吧！？
3804001030180,あかね,！！,！！
3804001030190,あかね,か、果穂ちゃん……\nどこでそれを……？,果，果穗……\n你是从哪儿知道的……？
3804001030200,果穂,プロデューサーさんに教えてもらった本ですー！,是从制作人给我的书里看来的—！
3804001030210,果穂,あかねさんもかなさんも、\nあたしより小さい頃から芸能界にいたって聞いて！,我之前听说赤音和加奈，\n都是在比我还小的时候就已经进入演艺圈了！
3804001030220,果穂,スゴいなって思ってたら、\nプロデューサーさんがいっぱい資料を見つけてきてくれて！,我觉得非常厉害，\n于是制作人就找了很多资料给我！
3804001030230,果穂,インタビュー、読みました！,也看了一些采访！
3804001030240,あかね,そ、そっか……！,这，这样啊……！
3804001030250,果穂,かなさんと一緒にお仕事できて、うれしいですか！,能和加奈一起工作，感觉开心吗！
3804001030260,あかね,…………！,…………！
3804001030270,あかね,（どうしよう……！）,（怎么办……！）
3804001030280,あかね,（こんな小さな、しかも純粋な子に向かって、\n実は仲が悪いんですなんて言えないし……！）,（向着这么小，而且还这么单纯的孩子，\n像是关系其实不太好这种话怎么说得出口嘛……！）
3804001030290,あかね,（かと言って──\n『今も大好きです、憧れてます』なんて）,（但话虽如此——\n像是“到现在还是很喜欢她，很憧憬她”）
3804001030300,あかね,（────嘘でも言いたくない……！！）,（————就算当作说谎我也不想说出来……！！）
3804001030310,あかね,～～……,～～……
3804001030320,果穂,……？,……？
3804001030330,樹里,あー……\n果穂だったらさ、どう思う？,啊—……\n如果是果穗的话，会怎么觉得呢？
3804001030340,樹里,憧れの人と仕事できたら嬉しいか？\nほら、ジャスティスレッドとか,和憧憬的人一起工作的话会感觉开心吗？\n比如说，Justice Red之类的
3804001030350,果穂,！\nはいっ,！\n嗯
3804001030360,あかね,……！,……！
3804001030370,あかね,（ありがとう、樹里ちゃん……！）,（多谢了，树里……！）
3804001030380,樹里,そうだよな\n果穂、すっげー好きだもんな,是吧\n毕竟，果穗你那么喜欢
3804001030390,果穂,大好きです！,最喜欢了！
3804001030400,果穂,レッドはスッゴくカッコいいヒーローで、 \nあたしもヒーローみたいなアイドルになりたくって！,Justice Red是超级帅气的大英雄\n我也想成为像是英雄一般的偶像！
3804001030410,果穂,だからいつか、\nありがとうって言うんですー！,所以希望有一天\n能够和他们说声谢谢—！
3804001030420,樹里,そっか,这样啊
3804001030430,果穂,あかねさんも同じですか！？,赤音也是这么觉得的吗！？
3804001030440,あかね,んー……,嗯……
