id,name,text,trans
1025001000710010,美琴,…………,…………
0000000000000,プロデューサー,どうした？　美琴,怎么了？美琴
1025001000710020,美琴,あ……ううん、２８３プロって\n意外とこじんまりした事務所だなって思って,啊……没什么，283事务所\n真是个虽小但让人感到舒适的事务所呢
0000000000000,プロデューサー,はは……確かに\nそこまで大きな事務所って訳じゃないが……,哈哈……确实\n我们不是什么大事务所呢……
select,,居心地は\n悪くないだろ,还挺舒适\n的吧？
select,,俺はここが\n好きだよ,我很喜欢\n这里哦
select,,ここが一番\nだと思ってるよ,我觉得这里\n是最棒的
1025001000710030,美琴,うーん……そうだね\nまだ慣れてないし、変わってるとも思うけど,嗯……是啊\n我还没适应，也觉得这里有点奇怪
1025001000710040,美琴,でも、悪くはないかな,但是，这也不坏
0000000000000,プロデューサー,（よし、楽しく話せたな）,
1025001000710050,美琴,……うん、そうだね,……嗯，是呢
1025001000710060,美琴,それは、見ていればすぐに\nわかるよ,看你的样子\n就知道了
0000000000000,プロデューサー,（まぁ、普通に話せたかな）,
1025001000710070,美琴,そうなの？,是吗？
1025001000710080,美琴,だけどプロデューサー、\n他の事務所のこと、あまり知らないんじゃない？,那是因为制作人\n没去了解过其他事务所吧？
0000000000000,プロデューサー,（うっ……しまった。別のことを言えば良かったな……）,
info,produce_communications/102500100071.json,,
译者,StYL3,,
