id,name,text,trans
3003016030010,灯織,……あ、６,……啊，6
3003016030020,めぐる,あーっ！,啊——！
3003016030030,めぐる,また離された……！,又被抛开了……！
3003016030040,真乃,めぐるちゃん、１続きだもんね……,巡，掷的全是1呢……
3003016030050,灯織,──……５、６,
3003016030060,灯織,えっと……\n『嫌いな食べ物ってある？』,唔……\n“有不喜欢的食物吗？”
3003016030070,めぐる,これは知ってる！\n灯織の苦手なものは枝豆豆腐！,这个我知道！\n灯织不喜欢的食物是毛豆豆腐！
3003016030080,真乃,前に教えてもらったね,之前有告诉过我们
3003016030090,めぐる,うんうん！,嗯嗯！
3003016030100,真乃,……,
3003016030110,真乃,あ、でも……\n理由は聞いてなかった……？,啊，但是……\n好像没有说理由……？
3003016030120,灯織,ああ、それは……,啊啊，那是……
3003016030130,めぐる,それはー？,那是——？
3003016030140,真乃,……,
3003016030150,灯織,ええと……\n枝豆と豆腐の味が混ざるのが、たぶん……,嗯……\n大概是毛豆和豆腐混合起来的……
3003016030160,灯織,風味があんまり、得意じゃなくて,味道有点不太喜欢
3003016030170,真乃,そっか\n灯織ちゃん、枝豆もお豆腐も食べられるもんね,这样啊\n毕竟灯织毛豆和豆腐都能吃呢
3003016030180,めぐる,なるほど……？,原来如此……？
3003016030190,めぐる,『酢豚のパイナップルが苦手』みたいな感じ？,像“不喜欢糖醋里脊里的菠萝”这样的感觉？
3003016030200,灯織,何それ……？,那是什么……？
3003016030210,めぐる,たまに聞くよ！\nデザートが料理に入ってるのがあんまり……って話,偶尔会听到的！\n点心放到料理里就不怎么喜欢……这样的话题
3003016030220,灯織,ああ……\n私の場合はデザートと料理じゃないけど、似てるね,啊啊……\n我的情况并不是点心和料理，不过很像呢
3003016030230,真乃,その人だけの苦手な食べ合わせ……\nみたいなことなのかな,只有这个人不喜欢的组合方式……\n类似于这样的事呢
3003016030240,めぐる,そうだね！\n遭遇してないだけで、わたしにもそういうのあるのかも,这样啊！\n我可能只是还没有碰到，说不定也有这样的东西呢
3003016030250,めぐる,じゃあ、次ねー！\n行きまーす,那么接下来——！\n我要掷了哦——
3003016030260,めぐる,あーーーーーー！,啊————————————！
3003016030270,真乃,めぐるちゃん、４回連続……,巡，连续4次……
3003016030280,灯織,さすがに、すごいね,反而很厉害呢
3003016030290,めぐる,めげそう！,不行了！
3003016030300,めぐる,えーっと、お題は……\n『好きなものについて語って！』,那个——，题目是……\n“谈论喜欢的东西！”
3003016030310,めぐる,八宮めぐる、\nアイスについて語ります！,八宫巡，\n要谈论冰激凌！
3003016030320,真乃,ほわっ,呼哇
3003016030330,灯織,……めぐるがアイス好きっていう話は\nいわゆる『頻出』だと思うんだけど,……巡喜欢冰激凌\n也算是个很“频出”的话题了
3003016030340,めぐる,確かによく言ってるけど、\nそこからちょっと進んだ話だよー！,我的确是经常说\n不过这次要说点更进一步的话题——！
3003016030350,真乃,ふふ\n聞いてみたいなぁ……っ,呵呵\n好想听啊……
3003016030360,めぐる,本当！？　やったー！,真的！？好耶——！
3003016030370,灯織,じゃあ、『好きなものについて』どうぞ,那么“关于喜欢的东西”请说
3003016030380,めぐる,はいっ！,是！
3003016030390,めぐる,あのね、アイスって言っても色々あるでしょ？,那个，说是冰激凌也有很多种类吧？
3003016030400,真乃,アイスクリームとジェラート、とか……？,像是冰激凌或者意式冰淇淋……？
3003016030410,灯織,氷菓とラクトアイスとか？,冰点心还有乳酸冰激凌？
3003016030420,めぐる,そうそう！,对对！
3003016030430,めぐる,わたし、アイスクリームとかラクトアイスみたいな\nクリーミーなタイプのアイスが一番好きなの,我的话喜欢像冰激凌或者乳酸冰激凌\n那种软软的冰激凌
3003016030440,めぐる,うちでもお母さんがラム酒かけたりしてるし！\nって話は、もうしたことあるけど,家里妈妈会在上面加点朗姆酒！\n这个以前有说过
3003016030450,真乃,『自分の器に取った分は好きにしていい』ルール……っ,“自己碗里的那份可以弄成自己喜欢的”规则……
3003016030460,めぐる,それ！,对！
3003016030470,めぐる,お酒以外でもアレンジって色々できて……,除了酒也有很多搭配……
3003016030480,めぐる,バニラアイスに、ジャムとかアラザンとか\nカラースプレーとかかけたりするのがブーム！,在香草冰激凌上加点果酱或者银色砂糖\n还有彩针巧克力是现在最喜欢的搭配！
3003016030490,めぐる,イチオシの組み合わせがあるから\nふたりにも食べてほしいなー……──って,我有个很推荐的组合\n也想让你们尝尝——……——啊
3003016030500,めぐる,今日のおやつそれにすればよかった！！！,今天的点心弄这个就好了啊！！！
3003016030510,灯織,勢いがすごいね……,好强的气势……
3003016030520,めぐる,だって、ふたりに教えたかったのに……,因为很想告诉你们啊……
3003016030530,真乃,じゃあ……\nよかったら、なんだけど……っ,那么……\n如果可以的话……
3003016030531,灯織＆めぐる,……？,
3003016030540,真乃,冬の間に、まためぐるちゃんのお部屋にお邪魔して……\nおこたに入りながら、アイスを食べる会をするのはどうかな,在冬天，我们再来拜访巡的家……\n进到被炉里吃冰淇淋，怎么样呢
3003016030550,真乃,今日は、やること決めちゃったから……っ,毕竟今天要做的事已经决定好了……
3003016030560,灯織,いいね,很好呢
3003016030570,灯織,各自乗せたいものをもってきてもいいし\nまた買い出ししてもいいし,把各自想放到东西拿过来也可以\n再一起出去买东西也可以
3003016030580,めぐる,うんうん！\nぬくぬくしながら食べるアイス最高だもん！,嗯嗯！\n窝在被炉里吃的冰激凌会特别好吃呢！
3003016030590,めぐる,絶対やろう！　むしろすぐやろう！\n明日とか！,一定要做啊！还不如说马上就做吧！\n比如明天！
3003016030600,灯織,明日は急すぎ……というかね,明天也太着急了点……还有
3003016030601,真乃＆めぐる,？,
3003016030610,灯織,このペースですごろくやってて、\nちゃんとゴールまで行ける？,以这样的速度玩双陆棋，\n真的能到终点吗？
3003016030620,真乃,あ……つい……\nずっとお話、しちゃうね……,啊……一不小心……\n就一直在聊天呢……
3003016030630,めぐる,あははっ\nねー！　楽しいからしかたない！,啊哈哈\n是啊！没办法就是很开心啊！
3003016030640,めぐる,もし終わらなかったらセーブしようね！,如果结束不了的话就保存吧！
3003016030650,真乃,セーブ……？,保存……？
3003016030660,灯織,アナログでどうやって……？,桌游要怎么保存……？
3003016030670,めぐる,んー、写真撮る！,嗯——，拍照！
info,produce_events/300301603.json,,
译者,月夜,,
