id,name,text,trans
0000000000000,プロデューサー,結華、結果を──,结华，结果是──
7007001070010,結華,プロデューサー！　どうだった！？,制作人！怎么样！？
0000000000000,プロデューサー,……『W.I.N.G.』出場決定だ！　おめでとう、結華！,可以出演“W.I.N.G.”了！恭喜，结华！
7007001070020,結華,ほっ、ほんと！？　やったあ！！,真，真的吗！？太好了！
7007001070030,結華,あっ……えへへ,啊！……欸嘿嘿
7007001070040,結華,ごめんごめん、憧れのあの子と一緒の舞台に立てるって\n思ったら、ついおっきい声出しちゃった,抱歉抱歉，一想到能和憧憬的那孩子一起站上舞台，\n忍不住叫出来了～
7007001070050,結華,や～、今からもう楽しみだな～,呀～已经开始期待了～
0000000000000,プロデューサー,照れ隠し、バレてるからな,在掩饰害羞这一点已经完全暴露了哦
7007001070060,結華,う、やめてよそういうこと言うの……,诶，不要这么说……
0000000000000,プロデューサー,……言われなくてもわかってるとは思うけど\nこれは、アイドルのファンのままじゃできなかったことだ,我想不用说你也明白，\n仅仅作为偶像的粉丝，是无法走到这一步的
0000000000000,プロデューサー,結華がその子たちのライバルになれたから、\nできるようになったことだよ,之所以能够做到，\n是因为结华已经可以成为她们的竞争对手了
7007001070070,結華,……うん、わかってる,嗯，我明白的
7007001070080,結華,今回はファンとしてじゃなくて、\nライバルとして会うんだもんね,这次就不是作为粉丝，而是作为对手见面了呢
0000000000000,プロデューサー,ああ、そうだ\n……結華は今、憧れの存在と肩を並べたんだ,啊，是的\n结华已经可以和曾经仰慕的存在并肩而立了
7007001070090,結華,……そんなこと言われたら構えちゃうなぁ……,这么说的话感觉好紧张啊…
7007001070100,結華,……でも！　三峰を応援しててくれてる人たちのためにも\n全力でやらないと、だね！,但是！为了应援着三峰的大家，要全力以赴才行，对吧！
0000000000000,プロデューサー,いつも全力だろ？　だから、いつも通りでいい\nいつも通りやれば大丈夫だ,结华一直在全力以赴吧？所以，像往常一样就好
0000000000000,プロデューサー,『W.I.N.G.』、頑張ってこい！,『W.I.N.G.』，加油哦！
7007001070110,結華,……やっぱ安心感が違うなぁ……\nプロデューサーは、アイドルをやる気にさせる天才かもね,果然有种不一样的安心感啊……\n制作人，是让偶像干劲满满的天才也说不定呢！
7007001070120,結華,──まぁ、三峰に任せてよ,──嘛，就交给三峰吧！
7007001070130,結華,ここまで来たら……優勝、取ってくるからさ！,既然都走到这一步了……一定要拿下优胜！
info,produce_events/700700107.json,,
译者,9bcipt2,,
