id,name,text,trans
0000000000000,プロデューサー,ふー……間に合った……！\nこれで今月の仕事はなんとか……！,呼——……赶上了……！\n这样本月的工作就总算……！
0000000000000,プロデューサー,あー……安心したら眠気が……,啊——……放下心来之后睡意就……
0000000000000,プロデューサー,…………──,
4901600070010,結華,やぁやぁ、お呼びかな？,来了来了，叫我吗？
0000000000000,プロデューサー,！,
4901600070020,結華,煙のように現れたのは…… \nそう、三峰です,从烟雾之中显现的是……\n没错，正是三峰
4901600070030,結華,なんてね \nびっくりした？,开玩笑\n吓到了吗？
0000000000000,プロデューサー,あ、ああ……\nって、その格好……あっちの結華か,啊、啊啊……\n你、这副打扮……是那边的结华吗
4901600070040,結華,あはは、久しぶり,啊哈哈，好久不见
4901600070050,結華,プロデューサーが急に現れたから\nこれは驚かさなきゃーって思ってさ,Producer突然出现了\n这边才是被吓到了呢，是这样的哦
4901600070060,結華,ニンゲンに負けてられないし,才不想输给人类呢
0000000000000,プロデューサー,いやいや……\n俺に負けることはないだろ？,不是不是……\n没什么地方输给我的吧？
4901600070070,結華,えーっ、わかんないじゃん！\n現に驚きの神出鬼没っぷりを見せてるんだしさぁ,唉——，完全不懂嘛！\n这种惊奇突然显现的神出鬼没风格
4901600070080,結華,もしかして特別なニンゲンなのかもだよ？\nせっかくだから確かめてみる？,难道说是非常特别的人类？\n机会难得可得来确认一番？
4901600070090,結華,味見したらすぐわかるから、ね？,让我赏味一下、好吗？
info,mypage_communications/490160007.json,,
译者,,,
