id,name,text,trans
5005002040010,冬優子,（ゴールデンの音楽番組出演）,（黄金时段的音乐节目的出演）
5005002040020,冬優子,（ふゆだけじゃ絶対できなかった\n──ううん、今だって、ふゆが必要とされてるわけじゃない）,（冬优一个人的话绝对做不到\n——就算是现在，被需要的也不是冬优子。）
5005002040030,冬優子,（今、みんなが求めてる『アイドル』は──……）,（现在，大家所盼望的“偶像”是——……）
5005002040040,愛依,冬優子ちゃん～\n難しい顔してどしたん？,冬优子～\n怎么了，一脸复杂的表情？
5005002040050,冬優子,……あさひがこの後、\nソロで好き勝手して迷惑かけないか心配してるの,……在担心朝日在这之后，\n独唱时会不会乱来给大家制作麻烦。
5005002040060,あさひ,わたしは大丈夫っすよ、全然心配いらないっす！,我的话没问题哦，完全不用担心！
5005002040070,冬優子,……あっそ,……是吗。
5005002040080,愛依,あさひちゃん全然緊張してないね～……\nうち、まだ心臓バクバクなのに……マジリスペクト……,朝日完全不会紧张呢～……\n人家，现在心脏还在怦怦跳了……真令人尊敬……
5005002040090,あさひ,最高のパフォーマンスをする……\nそれだけっすよ,呈现最完美的表演……\n只是如此而已。
5005002040100,愛依,う～ん……\n……うちにはできそうにないわ～,呜～……\n……感觉人家完全做不到啊～
0000000000000,プロデューサー,あさひ、もうすぐソロステージの時間だ\n準備は大丈夫か？,朝日，很快就要要开始独唱了\n准备好了吗？
5005002040110,あさひ,いつでも大丈夫っす！,不管什么时候都没问题！
5005002040120,愛依,ねえプロデューサー、うちらも観たいっ！\nあさひちゃんの応援したいんだけど！,呐，制作人，我们也想看！\n想给朝日应援！
0000000000000,プロデューサー,ああ、ステージ袖からなら大丈夫だぞ,啊啊，从舞台旁的话应该没问题。
5005002040130,愛依,ありがと、プロデューサー！\nマジ楽しみにしてっから！　頑張ってね、あさひちゃん！,谢谢你，制作人！\n真的太期待了！ 加油啊，朝日！
5005002040140,あさひ,……はいっす！,……好的！
5005002040150,あさひ,プロデューサーさん\n今日わたしがもらう賞って、すごいやつなんすよね？,制作人\n今天我获得的奖，是很厉害的那种吧？
0000000000000,プロデューサー,そうだな……新人アイドルの頂点のひとつ、と言われている\nもちろん、アイドルとしては途中地点だけどな,是吧……被称为是新人偶像的顶点之一，\n当然只是作为偶像的通过点。
5005002040160,あさひ,…………\nトップ……か……,…………\n顶点……吗…………
0000000000000,プロデューサー,…………,
0000000000000,アナウンサー,『次のステージを彩るアーティストはこちら！\n先ほどはユニットパフォーマンスで会場を盛り上げた──』,“为接下来舞台增色的艺术家是这位！\n刚才用组合表演点燃会场的”
0000000000000,アナウンサー,『──芹沢あさひ！』,“——芹泽朝日”
5005002040170,愛依,……すご,……好厉害
5005002040180,愛依,や、どうすごいとかはわかんないけど\nなんかこう……やっぱ、すごいよね,虽然不知道那里厉害\n总觉得……果然，好厉害啊。
5005002040190,冬優子,ほんと……\n……なんで、あんなのと同じユニットになっちゃったんだろ,真的……\n……为什么和那种家伙在同一个组合呢。
5005002040200,愛依,え？,诶？
5005002040210,冬優子,あんなの、絶対勝てるわけないじゃない\nあんなの…………やってらんないわよ,那种家伙，绝对赢不了啊，\n这种工作…………怎么可能做得下去。
5005002040220,愛依,や、冬優子ちゃんなら本気出せばいけるっしょ！,不，冬优子认真起来的话也做的到吧。
5005002040230,冬優子,…………見なさいよ、あのパフォーマンス\nふゆがどうにかしたとこで、あれに勝てるわけないし,…………你看啊，那种演出\n就算冬优怎么挣扎，也赢不了那家伙。
5005002040240,愛依,えー、そっかなあ……\n──あ、そうだ！,诶——是这样吗……\n——啊，对了！
5005002040250,愛依,いっぱい練習すればいいんじゃん！？\n今あさひちゃんより暇だし、レッスンの時間あるしさ！,拼命练习的话就行了吧！？\n现在比起朝日有空，有一堆练习的时间！
5005002040260,愛依,冬優子ちゃんならやれるっしょ！,冬优子的话一定做得到。
5005002040270,冬優子,……あんた、それ本気で言ってそうなのが\nタチ悪いわよね……,……因为你可能是真心说的\n性质才更恶劣啊……
5005002040280,冬優子,だいたいそんなことで、状況が変わるわけ──……,再说就算做这种事，状况也不会改——……
0000000000000,観客,あさひちゃん、ダンス止まっちゃった……？\nこれ、そういう振り付けとかじゃないよね……？,朝日她舞蹈停下来了……？\n这不是那种舞蹈动作吧……？
0000000000000,観客,どうしたんだろう……！？\nもしかして、怪我しちゃったのかな……,发生了什么……！？\n难道说哪里受伤了吗……
5005002040290,あさひ,…………,
5005002040291,冬優子＆愛依,…………！？,
5005002040292,一同,…………,
5005002040300,冬優子,……あんた、自分が何したかわかってんの？,……你知道你自己做了什么吗？
5005002040310,あさひ,…………,
5005002040320,冬優子,たくさんのスタッフや出演者が作った番組で、\nたくさんのお客さんが見てる前で──,在许多工作人员和出演者一起制作的节目\n在许多客人面前——
5005002040330,冬優子,あんなザマ見せて、収録止めて──\n黙ってないで、さっさとどういうことか説明しなさいよ,露出这样的丑态，收录都中止了——\n不要沉默快点说明一下啊。
5005002040340,あさひ,…………,
5005002040350,愛依,冬優子ちゃん怖いって～\nそんなんじゃ、言いたくても言えないっしょ～,冬优子太吓人了～\n这样的话，想说也说不出口啊～
5005002040360,あさひ,………………なんか……\n気が散っちゃって……カメラとか、スタッフとか……,………………不知怎么……\n注意力就溃散了……镜头也好，工作人员也好……
5005002040370,冬優子,あんた、何言って──,你在说什么——
5005002040380,あさひ,…………\n……………………,
5005002040390,あさひ,ステージの上、立ってたら……\nなんか、寒くなって……,站在舞台上……\n总觉得，手脚冰凉……
5005002040400,あさひ,──……なんでわたし、ここにいるんだろって…………,——……为什么我会站在这里…………
5005002040401,冬優子＆愛依,え…………？,诶…………？
0000000000000,プロデューサー,調子はどうだ──？,情况怎么样——？
5005002040410,冬優子,……ご覧のザマよ,……如你所见的惨状。
5005002040420,あさひ,…………,
0000000000000,プロデューサー,……そうか,……是吗
0000000000000,プロデューサー,状況を鑑みて、あさひの収録は打ち切りにして\n次の出演者の収録に進める形になった,鉴于当前状况，先中断朝日的收录\n让下一个出演者的先进行收录。
0000000000000,プロデューサー,ストレイライトとしてのパフォーマンスもしてたからな\n番組では、ソロなしでユニットの映像だけを使うそうだ,Straylight的演出也完成了，\n节目准备不独唱只使用组合的表演。
5005002040430,愛依,なら良かったじゃん！　セーフセーフ！,那太好了！ 安全安全!
0000000000000,プロデューサー,…………しかし、これだけ大きな仕事での失敗だ,…………但是，这是非常大的工作失误。
0000000000000,プロデューサー,多くの人に迷惑をかけてしまった\n……そのことは、わかってほしい,给许多人造成了麻烦，\n…………只有这点希望你能明白。
5005002040440,愛依,……ん？　セーフじゃないカンジ？,嗯？ 感觉并不是很安全？
5005002040450,冬優子,…………,
5005002040460,あさひ,…………,
0000000000000,プロデューサー,（…………）,
0000000000000,プロデューサー,（今、３人はすれ違っている\n俺が言うべき言葉は……）,（现在三人彼此误会，\n我该说的话是…………）
0000000000000,プロデューサー,…………みんな,大家
