id,name,text,trans
3011008020010,果穂,コロッケ、スーッゴく美味しいですね！,炸肉饼，真的超级好吃呢！
3011008020020,樹里,ああ、食べ歩きにぴったりだよな,啊啊，很适合边走边吃
3011008020030,智代子,ほんとに……！\nこれなら何個でもいけちゃうね！,真的……！\n不管多少个都吃得下呢！
3011008020040,凛世,はい……,是的……
3011008020050,夏葉,ふふ、食べすぎには注意しないとね,呵呵，要注意别吃太多了哦
0000000000000,写真館の主人,……うん、やっぱりここにして正解だったね,……嗯，果然选在这里是正确的呢
3011008020060,樹里,確かにこの街、坂と階段ばっかだもんなー,因为这条街上都是坡道和楼梯啊
3011008020070,夏葉,ええ、いいトレーニングスポットだわ,是啊，很适合做锻炼呢
3011008020080,智代子,あはは……,啊哈哈……
3011008020090,智代子,階段あがるのはちょっと大変かもだけど、\nその分！　見晴らしがすごいもんね！,虽然要爬楼梯有点累人，\n但是！　从这里眺望的景致非常棒呢！
3011008020100,果穂,はいっ\nあたしも大好きな場所です！,是的\n这里也是我最喜欢的地方！
0000000000000,写真館の主人,……いいね、その自然な感じのまま\nあと何枚か撮ろう！,……不错，保持这份自然感\n再多拍几张！
0000000000000,写真館の主人,──はい、お疲れ様！\nいい感じだったよ！,——好，辛苦了！\n感觉很棒哦！
0000000000000,写真館の主人,じゃあ、次がポスター撮影ラスト！\n神社に移動しようか！,那么，下一场就是最后的海报拍摄！\n大家移步到神社去吧！
3011008020101,一同,はい！,好！
3011008020110,樹里,次は神社か……,下一个地方是神社吗……
3011008020120,智代子,ここの階段、\nあがっていかなきゃなんだよね……？,一定要爬上\n这个楼梯吗……？
3011008020130,夏葉,ええ！\nここの階段が一番の近道だもの,没错！\n因为这里的楼梯是条近路啊
3011008020140,夏葉,さあ、行きましょう！,那么，走吧！
3011008020150,智代子,夏葉ちゃん待って……！？\nその勢いは……！,等等啊夏叶……！？\n这个气势是……！
3011008020160,智代子,まさかだけど、\n走っていくつもりじゃ──……,你该不会是\n想跑过去吧——……
3011008020170,夏葉,うふふ、誰が一番先に到着できるかしら,呵呵，第一个抵达的人会是谁呢
3011008020180,智代子,……！,……！
3011008020190,樹里,……はじまったな,……开始了啊
3011008020200,凛世,ふふ……,呵呵
3011008020210,果穂,夏葉さんっ！\nあたし、負けません！,夏叶！\n我，是不会输的！
3011008020220,夏葉,いい心意気よ、果穂！,气势不错哦，果穗！
3011008020230,智代子,ああっ……！\n果穂まで……！,啊啊……！\n就连果穗也……！
3011008020240,夏葉,それじゃあ準備はいい？,那么准备好了吗？
3011008020250,夏葉,──よーい……,——预——备……
3011008020260,夏葉,スタート！,开始！
3011008020270,樹里,おーい！\n転ばないようにしろよー！,喂！\n小心别摔着了啊——！
3011008020280,夏葉,アナタたちも早くいらっしゃいー！,你们也快点跟上来吧——！
3011008020290,果穂,樹里ちゃーん！　凛世さーん！\nちょこせんぱーい！,树里！　凛世！\n巧克力前辈！
3011008020300,樹里,わかったってのー！,我知道啦！
3011008020310,智代子,ふたりとも、速いなー……,她们两个，好快啊——……
3011008020320,樹里,……仕方ねー\nアタシたちも追いかけるか,……没办法了\n我们也追上去吧
3011008020330,凛世,行きましょう……,我们走吧
3011008020340,凛世,智代子さん……\n樹里さん……,智代子……\n树里……
0000000000000,写真館の主人,──ああ、みんな！,……啊啊，各位！
0000000000000,写真館の主人,神社までちょっと遠回りになるけど\n車出すっていうから……乗っていく？,距离神社有点远\n我去取车……要一起乘车去吗？
3011008020341,智代子＆樹里＆凛世,…………,…………
0000000000000,写真館の主人,あれ、でももう階段で\nあがってっちゃった子もいるのか,咦，已经有人\n爬上楼梯了吗
3011008020350,樹里,あー……、うん\nだからアタシたちは大丈夫,啊——，嗯\n所以我们没问题的
0000000000000,写真館の主人,わかった、じゃあ神社で合流しよう\n気をつけて行くんだよ,我明白了，那就在神社见吧\n路上小心哦
3011008020360,凛世,はい……,好的……
3011008020370,智代子,……よーし！\n頑張って果穂たちに追いつこう！,……好！\n加油追上果穗她们吧！
3011008020380,樹里,おー！\n抜かしてやろうぜ！,喔——！\n要赶超她们咯！
0000000000000,写真館の主人,あはは、みんな本当に仲良しでいいなぁ,啊哈哈，你们关系真好啊
3011008020390,樹里,ああ、うん\nそうなんだ,啊啊，嗯\n是呢
3011008020400,樹里,──アタシたちは、いつもこうなんだ,……我们，一直都是这样的呢
info,produce_events/301100802.json,,
译者,StYL3,,
