id,name,text,trans
2015008010010,甜花,『甜花の好きなものは、ゲームです』,
2015008010020,甜花,『コンシューマーも、ソーシャルゲームも、\nみんな好きです』,
2015008010030,甜花,『今まで、ひとりでできるゲームばっかりやってたけど\n最近はみんなでゲームをすることが増えました』,
2015008010040,甜花,『４人対戦のゲームは、なーちゃんや、千雪さんや、\nみんなで遊べて楽しいです』,
2015008010050,甜花,『また、みんなで遊びたいなって思いました』,
2015008010060,甜花,んん……,
2015008010070,甜花,えと……えっと……,
0000000000000,プロデューサー,甜花、何を書いてるんだ？,
2015008010080,甜花,プロデューサーさん……\nこれ……,
0000000000000,プロデューサー,ああ、今度からの新連載コラムの原稿か\nちゃんとやってて偉いな,
0000000000000,プロデューサー,『甜花の好きなもの紹介』……\n甜花のことを、もっと知ってもらうチャンスだもんな,
2015008010090,甜花,う、うん……\nでも……,
2015008010100,甜花,……何、書けばいいか……わかんなくって……,
0000000000000,プロデューサー,そうか……\nどう悩んでるんだ？,
2015008010110,甜花,あ、あのね……\n今一番楽しいのは、シリーズ最新の、なんだけど……,
2015008010120,甜花,やっぱり、最初から、やってほしいから……,
0000000000000,甜花,１作目……でも、今からだと手、出しにくくて……,
2015008010130,甜花,どうしよって……,
0000000000000,プロデューサー,えっと……\nそれはゲームの話……だよな？,
2015008010140,甜花,うん……\n甜花の好きなもの……ゲーム……,
0000000000000,プロデューサー,そうか……\n甜花はゲームが好きだもんな,
2015008010150,甜花,うん……！\nゲーム、大好き……！,
0000000000000,プロデューサー,はは、ゲームのことを話してる甜花はいきいきしてるな\nでも……たまには、他のことも教えてくれないか？,
2015008010160,甜花,他の、こと……？,
0000000000000,プロデューサー,ああ\n甜花がゲーム好きなのは、ファンのみんなもわかってる,
0000000000000,プロデューサー,せっかく連載で、好きなものを紹介するって\n機会をもらえたんだ,
0000000000000,プロデューサー,甜花が他に好きなものを知ることができたら、\nファンも嬉しいんじゃないか？,
2015008010170,甜花,そ、そうかな……他の、好きなもの……\n……お昼寝、とか……？,
0000000000000,プロデューサー,そのあたりも、プロフィールに載せちゃってるな……,
2015008010180,甜花,あうう……\nほ、他の……えと……えっと……,
2015008010190,甜花,…………\nやっぱり……甜花には、なんにも……,
0000000000000,プロデューサー,……それじゃあ、甜花の『好きなもの』を一緒に探そう,
0000000000000,プロデューサー,それで見つけたものを、\nコラムに書いてみるのはどうだ？,
2015008010200,甜花,え……？\nプロデューサーさん……いいの……？,
0000000000000,プロデューサー,もちろんだ！\nせっかく特集してもらうなら、いい記事にしたいもんな,
select,,ゲームのことも\n忘れずにな,
select,,甜花の『好き』を\n教えてくれないか？,
select,,アイドルになって、\n『好き』も増えたはずだ,
2015008010210,甜花,え……\nゲームのことも……いいの……？,
0000000000000,プロデューサー,ああ、もちろんだ\n例えば、最近初めてやってみたやつとかないか？,
2015008010220,甜花,最近……？\nえと、えっと……んー……？,
2015008010230,甜花,……あっ……！\nこの前、みんなでやった……４人対戦……！,
0000000000000,プロデューサー,あの時甜花、言ってただろ？\nこれまで、ひとりでやるゲームばっかだったって,
0000000000000,プロデューサー,今は、みんなでゲームをやるのが楽しい\nこれだって、甜花が見つけた新しい『好き』だ,
2015008010240,甜花,そっか……！,
2015008010250,甜花,にへへ……甜花、ずっと……\nゲーム、『好き』だったけど……,
2015008010260,甜花,ずっと、おんなじじゃなくて……\n新しい『好き』も……あったんだね……,
2015008010270,甜花,え……,
2015008010280,甜花,プロデューサーさんも、知りたいの……？,
0000000000000,プロデューサー,もちろんだ,
0000000000000,プロデューサー,甜花が『好きなもの』を見つけた時の笑顔\n俺も知りたいからな,
0000000000000,プロデューサー,きっと、ファンのみんなも同じことを思うはずだ,
0000000000000,プロデューサー,甜花が笑顔になれるもので、\nファンも笑顔になれるんだ,
2015008010290,甜花,甜花の笑顔で……\nみんなも……,
2015008010300,甜花,……プロデューサさん\n甜花、『好きなもの探し』頑張る……！,
2015008010310,甜花,甜花の『好き』で……\nみんな、笑顔になってくれるなら……！,
0000000000000,プロデューサー,甜花は、アイドルになってから\n楽しいことがあっただろう？,
2015008010320,甜花,うん……！\nお仕事……楽しいこと、いっぱい……！,
0000000000000,プロデューサー,楽しいってことは、きっと『好き』ってことなんだ,
0000000000000,プロデューサー,だから、甜花が楽しいと思った場所に行けば……\nそこで甜花の、『好き』も見つけられるはずだ,
2015008010330,甜花,『楽しい』が……『好き』……,
2015008010340,甜花,うん……！\n甜花、楽しいこと……大好き……！,
0000000000000,プロデューサー,みんなに甜花の魅力が伝わる……\nそんな『好きなもの探し』をしような,
2015008010350,甜花,わかった……！\n甜花、『好きなもの探し』……頑張る……！,
#info,produce_events/201500801.json,,
