id,name,text,trans
0000000000000,プロデューサー,──いよいよ本番、だな,
2013008040010,夏葉,ええ、そうね……,
0000000000000,プロデューサー,夏葉、緊張してるか？,
2013008040020,夏葉,……いいえ\nここまで練習してきたもの、平気よ,
0000000000000,プロデューサー,そうか……,
2013008040030,夏葉,──なんて、嘘\n本当は少し緊張してるの,
0000000000000,プロデューサー,え……,
2013008040040,夏葉,自分でも不思議なのよ\n前はもっと、緊張なんてしなかったのに,
2013008040050,夏葉,……きっと、色んなことを知ったからね,
0000000000000,プロデューサー,それだけ、夏葉が経験を積んできたって\n証拠かもしれないな,
2013008040060,夏葉,うふふ、そうね……,
2013008040070,夏葉,前は……何も知らなくて、\n怖いものなんてなかった,
2013008040080,夏葉,積み重ねた努力は裏切らないって信じてた,
2013008040090,夏葉,だから緊張なんてするはずないって\n思ってたのよ,
2013008040100,夏葉,……でもそれは強さでもなんでもないわね\nそう、思い込んでいただけで,
0000000000000,プロデューサー,…………うん,
2013008040110,夏葉,──何よりも怖いのは……,
2013008040120,夏葉,…………,
2013008040121,夏葉,何よりも怖いのは、誰かの……,
2013008040130,夏葉,見てくれている人、ファンのみんな……\nそれから、アナタを……がっかりさせないかどうか,
0000000000000,プロデューサー,……そうだな\nでも、俺はがっかりなんてしないよ,
0000000000000,プロデューサー,夏葉の努力も、緊張も、\nこのステージにかける想いも全部,
0000000000000,プロデューサー,ちゃんと、知ってるんだから,
2013008040140,夏葉,……！\nええ、そうよね……,
2013008040150,夏葉,………………,
2013008040160,夏葉,──ねえ、プロデューサー\n10秒だけでいいから、手、繋いでもいいかしら,
0000000000000,プロデューサー,…………ああ、構わないよ,
2013008040170,夏葉,10、9、8、7、6、5、4、3、2──……,
0000000000000,プロデューサー,──夏葉,
0000000000000,プロデューサー,夏葉は、大丈夫だよ,
2013008040180,夏葉,…………！,
0000000000000,プロデューサー,夏葉は絶対に出来る,
2013008040190,夏葉,──ええ\n待っていたの、その言葉……！,
2013008040200,夏葉,ふふ、任せてちょうだい,
2013008040210,夏葉,私、期待に応えるのは得意なのよ……！,
0000000000000,イベント司会者,──それでは登場していただきましょう\n本日のゲスト、放課後クライマックスガールズの……,
0000000000000,イベント司会者,有栖川夏葉さんです！,
info,produce_events/201300804.json,,
译者,,,
